url,其他,地址,大学,得分,排名
https://www.usnews.com//education/best-global-universities/molecular-biology-genetics?page=14,#260 (tied) – Best Global Universities,"United Kingdom
Dundee, Scotland",University of Dundee,41.6,#135
https://www.usnews.com//education/best-global-universities/molecular-biology-genetics?page=14,#146 (tied) – Best Global Universities,"United States
Cleveland, OH",Case Western Reserve University,41.5,#136
https://www.usnews.com//education/best-global-universities/molecular-biology-genetics?page=14,#208 (tied) – Best Global Universities,"Canada
Ottawa, Ontario",University of Ottawa,41.1,#137
https://www.usnews.com//education/best-global-universities/molecular-biology-genetics?page=14,#129 (tied) – Best Global Universities,"United Kingdom
Liverpool",University of Liverpool,41,#138
https://www.usnews.com//education/best-global-universities/molecular-biology-genetics?page=14,#162  – Best Global Universities,"United States
Birmingham, AL",University of Alabama--Birmingham,40.9,#139
https://www.usnews.com//education/best-global-universities/molecular-biology-genetics?page=14,#97 (tied) – Best Global Universities,"United Kingdom
Southampton",University of Southampton,40.7,#140
https://www.usnews.com//education/best-global-universities/molecular-biology-genetics?page=19,#143 (tied) – Best Global Universities,"United Kingdom
Nottingham",University of Nottingham,34.5,#181
https://www.usnews.com//education/best-global-universities/molecular-biology-genetics?page=19,#128  – Best Global Universities,"Canada
Hamilton, Ontario",McMaster University,34.4,#182Tie
https://www.usnews.com//education/best-global-universities/molecular-biology-genetics?page=19,#77 (tied) – Best Global Universities,"United States
Tucson, AZ",University of Arizona,34.4,#182Tie
https://www.usnews.com//education/best-global-universities/molecular-biology-genetics?page=19,#153 (tied) – Best Global Universities,"United States
Iowa City, IA",University of Iowa,34.3,#184Tie
https://www.usnews.com//education/best-global-universities/molecular-biology-genetics?page=19,#296 (tied) – Best Global Universities,"Finland
Turku",University of Turku,34.3,#184Tie
https://www.usnews.com//education/best-global-universities/molecular-biology-genetics?page=19,#196 (tied) – Best Global Universities,"Czech Republic
Prague 1",Charles University in Prague,34.1,#186
https://www.usnews.com//education/best-global-universities/molecular-biology-genetics?page=19,#341 (tied) – Best Global Universities,"United States
Columbia, MO",University of Missouri,34,#187
https://www.usnews.com//education/best-global-universities/molecular-biology-genetics?page=19,#304 (tied) – Best Global Universities,"United States
Indianapolis, IN",Indiana University-Purdue University--Indianapolis,33.9,#188Tie
https://www.usnews.com//education/best-global-universities/molecular-biology-genetics?page=19,#405 (tied) – Best Global Universities,"Austria
Innsbruck",Medical University of Innsbruck,33.9,#188Tie
https://www.usnews.com//education/best-global-universities/molecular-biology-genetics?page=19,#649 (tied) – Best Global Universities,"Germany
Lübeck",University of Lubeck,33.9,#188Tie
