url,其他,地址,大学,得分,排名
https://www.usnews.com//education/best-global-universities/environment-ecology?page=18,#370 (tied) – Best Global Universities,"United States
Honolulu, HI",University of Hawaii--Manoa,51.4,#171
https://www.usnews.com//education/best-global-universities/environment-ecology?page=18,#338 (tied) – Best Global Universities,"United States
Albany, NY",University at Albany--SUNY,50.9,#172
https://www.usnews.com//education/best-global-universities/environment-ecology?page=18,#237 (tied) – Best Global Universities,"China
Guangzhou, Guangdong",Sun Yat-sen University,50.6,#173
https://www.usnews.com//education/best-global-universities/environment-ecology?page=18,#183 (tied) – Best Global Universities,"Saudi Arabia
Thuwal",King Abdullah University of Science & Technology,50,#174Tie
https://www.usnews.com//education/best-global-universities/environment-ecology?page=18,#246  – Best Global Universities,"United Kingdom
Fife, Scotland",University of St. Andrews,50,#174Tie
https://www.usnews.com//education/best-global-universities/environment-ecology?page=18,#204 (tied) – Best Global Universities,"United States
Ames, IA",Iowa State University,49.8,#176Tie
https://www.usnews.com//education/best-global-universities/environment-ecology?page=18,#344 (tied) – Best Global Universities,"United States
Baton Rouge, LA",Louisiana State University--Baton Rouge,49.8,#176Tie
https://www.usnews.com//education/best-global-universities/environment-ecology?page=18,#548 (tied) – Best Global Universities,"Austria
Wien",University of Bodenkultur Wien,49.8,#176Tie
https://www.usnews.com//education/best-global-universities/environment-ecology?page=18,#249  – Best Global Universities,"United States
Lawrence, KS",University of Kansas,49.6,#179
https://www.usnews.com//education/best-global-universities/environment-ecology?page=18,#129 (tied) – Best Global Universities,"Canada
Montréal, Québec",University of Montreal,49.5,#180
