url,其他,地址,大学,得分,排名
https://www.usnews.com//education/best-global-universities/arts-and-humanities?page=7,#217 (tied) – Best Global Universities,"United Kingdom
York",University of York,58.7,#66
https://www.usnews.com//education/best-global-universities/arts-and-humanities?page=7,#68  – Best Global Universities,"Australia
Clayton, Victoria",Monash University,58.5,#67Tie
https://www.usnews.com//education/best-global-universities/arts-and-humanities?page=7,#62  – Best Global Universities,"United States
Los Angeles, CA",University of Southern California,58.5,#67Tie
https://www.usnews.com//education/best-global-universities/arts-and-humanities?page=7,#39  – Best Global Universities,"United States
Boston, MA",Boston University,58.3,#69
https://www.usnews.com//education/best-global-universities/arts-and-humanities?page=7,#101  – Best Global Universities,"Netherlands
Nijmegen",Radboud University Nijmegen,57.8,#70
https://www.usnews.com//education/best-global-universities/arts-and-humanities?page=10,#85 (tied) – Best Global Universities,"Sweden
Lund",Lund University,52.7,#91
https://www.usnews.com//education/best-global-universities/arts-and-humanities?page=10,#181 (tied) – Best Global Universities,"Israel
Jerusalem",Hebrew University of Jerusalem,52.6,#92
https://www.usnews.com//education/best-global-universities/arts-and-humanities?page=10,#107 (tied) – Best Global Universities,"United States
Charlottesville, VA",University of Virginia,52.4,#93
https://www.usnews.com//education/best-global-universities/arts-and-humanities?page=10,#59 (tied) – Best Global Universities,"Germany
Heidelberg",Heidelberg University,52,#94
https://www.usnews.com//education/best-global-universities/arts-and-humanities?page=10,#148 (tied) – Best Global Universities,"Hong Kong
Shatin, New Territories",Chinese University Hong Kong,51.6,#95
https://www.usnews.com//education/best-global-universities/arts-and-humanities?page=10,#75 (tied) – Best Global Universities,"United States
Irvine, CA",University of California--Irvine,50.7,#96
https://www.usnews.com//education/best-global-universities/arts-and-humanities?page=10,#59 (tied) – Best Global Universities,"Switzerland
Zürich",University of Zurich,50.2,#97
https://www.usnews.com//education/best-global-universities/arts-and-humanities?page=10,#186  – Best Global Universities,"Hong Kong
Kowloon, Hong Kong",City University Hong Kong,49.9,#98Tie
https://www.usnews.com//education/best-global-universities/arts-and-humanities?page=10,#55 (tied) – Best Global Universities,Singapore,Nanyang Technological University,49.9,#98Tie
https://www.usnews.com//education/best-global-universities/arts-and-humanities?page=10,#69 (tied) – Best Global Universities,"Australia
Kensington, New South Wales",University of New South Wales,49.4,#100
